pitch control
time,pitch\_input,pitch\_setpoint,elevator\_angle\_output,
seconds,rad,rad,rad,
2985.08169794, -0.02780000, -0.19920000, -0.34910000,
2985.18164968, -0.00810000, -0.19920000, -0.34910000,
2985.28169847,  0.00730000, -0.20690000, -0.34910000,
2985.38164449,  0.01510000, -0.21010000, -0.34910000,
2985.48162842,  0.01400000, -0.21090000, -0.34910000,
2985.58161068,  0.00580000, -0.21150000, -0.32890000,
2985.68187857, -0.00520000, -0.21300000, -0.31440000,
2985.78160405, -0.01300000, -0.21340000, -0.34910000,
2985.88161182, -0.01670000, -0.20830000, -0.34910000,
2985.98164535, -0.01960000, -0.20870000, -0.34910000,
2986.08208823, -0.02520000, -0.20870000, -0.34910000,
2986.18170595, -0.03510000, -0.20820000, -0.01890000,
2986.28161001, -0.04840000, -0.20790000,  0.26960000,
2986.38163447, -0.06420000, -0.20560000,  0.34910000,
2986.48162651, -0.08210000, -0.20250000,  0.34910000,
2986.58165216, -0.10170000, -0.20290000,  0.34910000,
2986.68157601, -0.12290000, -0.19960000,  0.34910000,
2986.78165150, -0.14580000, -0.19800000,  0.34910000,
2986.88160849, -0.16900000, -0.20000000,  0.34910000,
2986.98204279, -0.19090000, -0.20000000,  0.34910000,
2987.08179688, -0.20930000, -0.20150000,  0.34910000,
2987.18173146, -0.22100000, -0.20180000,  0.34910000,
2987.28165197, -0.22310000, -0.20170000, -0.14690000,
2987.38161135, -0.21470000, -0.20330000, -0.34910000,
2987.48164701, -0.19710000, -0.20350000, -0.34910000,
2987.58163548, -0.17280000, -0.20240000, -0.34910000,
2987.68160820, -0.14560000, -0.20130000, -0.34910000,
2987.78167105, -0.11910000, -0.20130000, -0.34910000,
2987.88172174, -0.09530000, -0.19940000, -0.34910000,
2987.98177838, -0.07530000, -0.19980000, -0.34910000,
2988.08194208, -0.05980000, -0.19840000, -0.34910000,
2988.18162966, -0.05140000, -0.19840000, -0.34910000,
2988.28243899, -0.05210000, -0.19880000, -0.34910000,
2988.38199830, -0.06330000, -0.20650000,  0.30120000,
2988.48249555, -0.08490000, -0.20850000,  0.34910000,
2988.58268309, -0.11400000, -0.20850000,  0.34910000,
2988.68223381, -0.14880000, -0.20670000,  0.34910000,
2988.78160357, -0.18650000, -0.20850000,  0.34910000,
2988.88209033, -0.22400000, -0.20550000,  0.34910000,
2988.98183417, -0.25950000, -0.20550000,  0.34910000,
2989.08209682, -0.29080000, -0.20930000,  0.34910000,
2989.18186975, -0.31470000, -0.21760000,  0.34910000,
2989.28180456, -0.32920000, -0.21830000,  0.34910000,
2989.38211584, -0.33250000, -0.21830000,  0.34910000,
2989.48295236, -0.32490000, -0.21810000, -0.34910000,
2989.58237386, -0.30750000, -0.21850000, -0.34910000,
2989.68184495, -0.28380000, -0.21900000, -0.34910000,
2989.78247976, -0.25700000, -0.21520000, -0.34910000,
2989.88192558, -0.23030000, -0.21300000, -0.34910000,
2989.98185515, -0.20620000, -0.21090000, -0.34910000,
2990.08171129, -0.18570000, -0.20690000, -0.34910000,
2990.18166065, -0.16980000, -0.20370000, -0.34910000,
2990.28176069, -0.16020000, -0.20360000, -0.34910000,
2990.38177037, -0.15800000, -0.20360000, -0.22600000,
2990.48178720, -0.16280000, -0.20190000,  0.29170000,
2990.58155036, -0.17340000, -0.20310000,  0.34910000,
2990.68159747, -0.18690000, -0.20140000,  0.34910000,
2990.78210235, -0.20200000, -0.20140000,  0.34910000,
2990.88155150, -0.21720000, -0.20230000,  0.34910000,
2990.98163819, -0.23080000, -0.20310000,  0.34910000,
2991.08162117, -0.24150000, -0.20310000,  0.34910000,
2991.18225312, -0.24790000, -0.20120000,  0.34910000,
2991.28188419, -0.24950000, -0.20180000,  0.12930000,
2991.38163018, -0.24690000, -0.20060000, -0.13560000,
2991.48163962, -0.24160000, -0.19930000, -0.26620000,
2991.58161306, -0.23630000, -0.19840000, -0.22260000,
2991.68177032, -0.23290000, -0.19830000, -0.05370000,
2991.78166676, -0.23270000, -0.19800000,  0.15410000,
2991.88153052, -0.23520000, -0.19760000,  0.30870000,
2991.98170090, -0.23900000, -0.19790000,  0.34910000,
2992.08169961, -0.24290000, -0.19660000,  0.34910000,
2992.18169570, -0.24630000, -0.19650000,  0.29870000,
2992.28165054, -0.24850000, -0.20280000,  0.18880000,
2992.38170314, -0.24910000, -0.20280000,  0.10730000,
2992.48162937, -0.24830000, -0.20220000,  0.02450000,
2992.58192444, -0.24640000, -0.20220000, -0.05240000,
2992.68167925, -0.24360000, -0.20180000, -0.11280000,
2992.78176022, -0.24020000, -0.20320000, -0.16080000,
2992.88167000, -0.23660000, -0.20290000, -0.16930000,
2992.98160148, -0.23350000, -0.19930000, -0.12910000,
2993.08172989, -0.23100000, -0.19920000, -0.08740000,
2993.18164015, -0.22930000, -0.19880000, -0.03980000,
2993.28158212, -0.22810000, -0.19630000,  0.00110000,
2993.38239932, -0.22710000, -0.19630000,  0.01110000,
2993.48212862, -0.22620000, -0.19720000,  0.02510000,
2993.58166862, -0.22570000, -0.19550000,  0.08150000,
2993.68167400, -0.22610000, -0.19510000,  0.16070000,
2993.78169632, -0.22810000, -0.19410000,  0.28250000,
2993.88177562, -0.23200000, -0.19590000,  0.34910000,
2993.98164582, -0.23750000, -0.18940000,  0.34910000,
2994.08168268, -0.24410000, -0.19180000,  0.34910000,
2994.18168521, -0.25080000, -0.19220000,  0.34910000,
2994.28163171, -0.25680000, -0.19390000,  0.34910000,
2994.38162327, -0.26160000, -0.19410000,  0.34910000,
2994.48176003, -0.26510000, -0.19410000,  0.34910000,
2994.58189559, -0.26710000, -0.19180000,  0.34910000,
2994.68176723, -0.26710000, -0.19100000,  0.24270000,
2994.78187728, -0.26550000, -0.18660000,  0.14620000,
2994.88182664, -0.26210000, -0.18610000,  0.03500000,
2994.98187876, -0.25730000, -0.18950000, -0.08810000,
2995.08165383, -0.25150000, -0.18670000, -0.15570000,
2995.18183279, -0.24530000, -0.18610000, -0.20470000,
2995.28171134, -0.23900000, -0.18550000, -0.22270000,
2995.38159418, -0.23330000, -0.18480000, -0.20770000,
2995.48155761, -0.22830000, -0.18230000, -0.17250000,
2995.58198094, -0.22430000, -0.18240000, -0.12800000,
2995.68172193, -0.22180000, -0.18130000, -0.05880000,
2995.78165412, -0.22050000, -0.18190000,  0.01230000,
2995.88164663, -0.22060000, -0.18070000,  0.11110000,
2995.98175693, -0.22200000, -0.17990000,  0.19730000,
2996.08153677, -0.22440000, -0.17840000,  0.27890000,
2996.18162084, -0.22740000, -0.17840000,  0.32490000,
2996.28163481, -0.23040000, -0.17720000,  0.34230000,
2996.38166666, -0.23270000, -0.17720000,  0.32280000,
2996.48174238, -0.23420000, -0.17500000,  0.29100000,
2996.58197284, -0.23480000, -0.17280000,  0.25460000,
2996.68205905, -0.23450000, -0.17280000,  0.20490000,
2996.78187847, -0.23350000, -0.17400000,  0.16290000,
2996.88184094, -0.23220000, -0.17310000,  0.14260000,
2996.98201895, -0.23080000, -0.17310000,  0.12640000,
2997.08173728, -0.22950000, -0.17100000,  0.13110000,
2997.18171382, -0.22830000, -0.16850000,  0.13220000,
2997.28157806, -0.22710000, -0.17050000,  0.11110000,
2997.38163471, -0.22590000, -0.16970000,  0.09520000,
2997.48162389, -0.22440000, -0.16590000,  0.08890000,
2997.58165169, -0.22270000, -0.16600000,  0.05240000,
2997.68155408, -0.22050000, -0.16550000,  0.02110000,
2997.78157878, -0.21800000, -0.16340000,  0.00530000,
2997.88176990, -0.21520000, -0.16340000, -0.01280000,
2997.98203158, -0.21240000, -0.15940000,  0.01130000,
2998.08165741, -0.20980000, -0.16060000,  0.01260000,
2998.18164015, -0.20750000, -0.15840000,  0.04490000,
2998.28230238, -0.20550000, -0.15820000,  0.06140000,
2998.38168240, -0.20390000, -0.15540000,  0.09360000,
2998.48161650, -0.20250000, -0.15440000,  0.10590000,
2998.58167458, -0.20140000, -0.15500000,  0.11310000,
2998.68164253, -0.20080000, -0.15370000,  0.12990000,
2998.78191161, -0.20050000, -0.15270000,  0.15100000,
2998.88194132, -0.20070000, -0.15030000,  0.18400000,
2998.98177624, -0.20120000, -0.15280000,  0.19410000,
2999.08212018, -0.20200000, -0.15180000,  0.22270000,
2999.18157625, -0.20280000, -0.14830000,  0.24270000,
2999.28203201, -0.20360000, -0.14830000,  0.23790000,
2999.38184547, -0.20390000, -0.14830000,  0.20680000,
2999.48168182, -0.20360000, -0.14970000,  0.16880000,
2999.58167338, -0.20260000, -0.14640000,  0.15480000,
2999.68186975, -0.20120000, -0.14650000,  0.13450000,
2999.78177476, -0.19960000, -0.14650000,  0.11800000,
2999.88164020, -0.19790000, -0.14540000,  0.12160000,
2999.98176551, -0.19640000, -0.14710000,  0.10400000,
3000.08176541, -0.19480000, -0.14470000,  0.11950000,
3000.18169761, -0.19340000, -0.14250000,  0.12570000,
3000.28253865, -0.19210000, -0.14190000,  0.12660000,
3000.38183069, -0.19070000, -0.14350000,  0.11090000,
3000.48186946, -0.18940000, -0.14060000,  0.11820000,
3000.58186865, -0.18810000, -0.13950000,  0.11500000,
3000.68163514, -0.18670000, -0.13940000,  0.10850000,
3000.78175092, -0.18520000, -0.13940000,  0.09940000,
3000.88170433, -0.18380000, -0.13970000,  0.09980000,
3000.98164535, -0.18250000, -0.13560000,  0.12650000,
3001.08162427, -0.18170000, -0.13760000,  0.13210000,
3001.18162894, -0.18120000, -0.13610000,  0.14950000,
3001.28191495, -0.18090000, -0.13500000,  0.15980000,
3001.38203931, -0.18070000, -0.13280000,  0.18230000,
3001.48170614, -0.18100000, -0.13230000,  0.18870000,
3001.58190084, -0.18110000, -0.13250000,  0.19720000,
3001.68169808, -0.18170000, -0.13230000,  0.20510000,
3001.78197622, -0.18210000, -0.13200000,  0.21090000,
3001.88165116, -0.18240000, -0.12910000,  0.21630000,
3001.98231792, -0.18250000, -0.12870000,  0.20340000,
3002.08197355, -0.18220000, -0.12570000,  0.18700000,
3002.18166542, -0.18120000, -0.12680000,  0.15010000,
3002.28175306, -0.17980000, -0.12440000,  0.12830000,
3002.38171816, -0.17810000, -0.12440000,  0.10900000,
3002.48166895, -0.17620000, -0.12370000,  0.08680000,
3002.58175373, -0.17420000, -0.12070000,  0.08850000,
3002.68186378, -0.17210000, -0.11660000,  0.08810000,
3002.78186798, -0.16970000, -0.11790000,  0.06640000,
3002.88161612, -0.16730000, -0.11580000,  0.07200000,
3002.98164678, -0.16530000, -0.11560000,  0.08230000,
3003.08172178, -0.16340000, -0.11560000,  0.08670000,
3003.18197894, -0.16170000, -0.11400000,  0.11000000,
3003.28310370, -0.16020000, -0.11400000,  0.11060000,
3003.38152337, -0.15880000, -0.10850000,  0.14370000,
3003.48173833, -0.15740000, -0.10950000,  0.13790000,
3003.58171368, -0.15610000, -0.10870000,  0.14400000,
3003.68164659, -0.15480000, -0.10870000,  0.13910000,
3003.78177094, -0.15350000, -0.10670000,  0.15020000,
3003.88276458, -0.15220000, -0.10330000,  0.15350000,
3003.98218679, -0.15120000, -0.10320000,  0.14520000,
3004.08176732, -0.14950000, -0.10430000,  0.12470000,
3004.18160701, -0.14770000, -0.10320000,  0.12560000,
3004.28209424, -0.14610000, -0.10320000,  0.11790000,
3004.38231301, -0.14460000, -0.09980000,  0.13180000,
3004.48164988, -0.14300000, -0.10070000,  0.11520000,
3004.58198738, -0.14140000, -0.09960000,  0.11860000,
3004.68174028, -0.13990000, -0.09680000,  0.13350000,
3004.78176355, -0.13850000, -0.09570000,  0.15160000,
3004.88222075, -0.13750000, -0.09680000,  0.15610000,
3004.98178363, -0.13650000, -0.09440000,  0.16400000,
3005.08184743, -0.13550000, -0.09660000,  0.14210000,
3005.18206620, -0.13450000, -0.09660000,  0.12780000,
3005.28167176, -0.13310000, -0.09260000,  0.12980000,
3005.38171458, -0.13150000, -0.09180000,  0.13630000,
3005.48197174, -0.12990000, -0.09180000,  0.12670000,
3005.58169794, -0.12870000, -0.09070000,  0.13380000,
3005.68188024, -0.12730000, -0.09010000,  0.14060000,
3005.78174949, -0.12650000, -0.08940000,  0.14510000,
3005.88173437, -0.12520000, -0.08770000,  0.14820000,
3005.98163533, -0.12420000, -0.08550000,  0.15960000,
3006.08192229, -0.12320000, -0.08500000,  0.14850000,
3006.18189359, -0.12210000, -0.08500000,  0.14720000,
3006.28154564, -0.12090000, -0.08200000,  0.14220000,
3006.38174176, -0.11940000, -0.08100000,  0.13430000,
3006.48170877, -0.11800000, -0.08100000,  0.12110000,
3006.58163023, -0.11670000, -0.08090000,  0.11980000,
3006.68171597, -0.11510000, -0.07870000,  0.11770000,
3006.78158426, -0.11360000, -0.07840000,  0.11690000,
3006.88207817, -0.11210000, -0.07840000,  0.10380000,
3006.98167467, -0.11050000, -0.07560000,  0.11830000,
3007.08166957, -0.10920000, -0.07540000,  0.11730000,
3007.18176651, -0.10780000, -0.07410000,  0.12760000,
3007.28188396, -0.10640000, -0.07310000,  0.12070000,
3007.38167000, -0.10510000, -0.07290000,  0.12210000,
3007.48175097, -0.10410000, -0.07170000,  0.12300000,
3007.58174467, -0.10290000, -0.07070000,  0.13400000,
3007.68182039, -0.10160000, -0.07100000,  0.12520000,
3007.78186417, -0.10090000, -0.06970000,  0.14730000,
3007.88170409, -0.10030000, -0.06880000,  0.15760000,
3007.98164988, -0.09970000, -0.06880000,  0.16380000,
3008.08166862, -0.09910000, -0.06770000,  0.16150000,
3008.18155408, -0.09860000, -0.06680000,  0.17200000,
3008.28168654, -0.09810000, -0.06690000,  0.16870000,
3008.38210106, -0.09760000, -0.06690000,  0.16490000,
3008.48161006, -0.09700000, -0.06370000,  0.16920000,
3008.58197570, -0.09650000, -0.06430000,  0.15830000,
3008.68228126, -0.09550000, -0.06530000,  0.13450000,
3008.78183484, -0.09440000, -0.06390000,  0.12960000,
3008.88209200, -0.09340000, -0.06320000,  0.12100000,
3008.98205304, -0.09210000, -0.06130000,  0.12170000,
3009.08223486, -0.09080000, -0.06130000,  0.10310000,
3009.18173099, -0.08940000, -0.06040000,  0.09480000,
3009.28191900, -0.08780000, -0.06040000,  0.07970000,
3009.38167357, -0.08600000, -0.05970000,  0.07860000,
3009.48238635, -0.08420000, -0.05960000,  0.06790000,
3009.58171129, -0.08270000, -0.05790000,  0.08410000,
3009.68202734, -0.08130000, -0.05750000,  0.09420000,
3009.78174663, -0.08030000, -0.05740000,  0.11070000,
3009.88200021, -0.07930000, -0.05770000,  0.10720000,
3009.98171830, -0.07830000, -0.05590000,  0.11860000,
3010.08216834, -0.07750000, -0.05570000,  0.11230000,
3010.18307686, -0.07670000, -0.05500000,  0.11830000,
3010.28179455, -0.07590000, -0.05540000,  0.11780000,
3010.38165879, -0.07550000, -0.05350000,  0.13400000,
3010.48175311, -0.07510000, -0.05330000,  0.13090000,
3010.58157420, -0.07470000, -0.05370000,  0.13540000,
3010.68208599, -0.07440000, -0.05240000,  0.14810000,
3010.78163075, -0.07430000, -0.05240000,  0.15440000,
3010.88181877, -0.07400000, -0.05150000,  0.15840000,
3010.98176765, -0.07390000, -0.05080000,  0.16530000,
3011.08184552, -0.07350000, -0.05040000,  0.15320000,
3011.18182039, -0.07300000, -0.04990000,  0.14360000,
3011.28178978, -0.07240000, -0.05030000,  0.12590000,
3011.38182449, -0.07180000, -0.05030000,  0.11770000,
3011.48157287, -0.07100000, -0.04780000,  0.12510000,
3011.58173180, -0.07030000, -0.04870000,  0.12330000,
3011.68173623, -0.06950000, -0.04800000,  0.12950000,
3011.78163147, -0.06900000, -0.04790000,  0.14250000,
3011.88172674, -0.06840000, -0.04790000,  0.14340000,
3011.98212290, -0.06790000, -0.04760000,  0.14630000,
3012.08164454, -0.06740000, -0.04730000,  0.14640000,
3012.18206668, -0.06710000, -0.04730000,  0.15330000,
3012.28164172, -0.06670000, -0.04700000,  0.16130000,
3012.38182402, -0.06650000, -0.04580000,  0.17680000,
3012.48219037, -0.06650000, -0.04650000,  0.16400000,
3012.58220601, -0.06620000, -0.04600000,  0.15290000,
3012.68221140, -0.06600000, -0.04720000,  0.13250000,
3012.78215647, -0.06560000, -0.04720000,  0.13210000,
3012.88213038, -0.06490000, -0.04460000,  0.13550000,
3012.98171568, -0.06420000, -0.04460000,  0.13820000,
3013.08170891, -0.06380000, -0.04560000,  0.12900000,
3013.18177295, -0.06310000, -0.04520000,  0.12370000,
3013.28178000, -0.06240000, -0.04440000,  0.12400000,
3013.38174796, -0.06170000, -0.04440000,  0.11890000,
3013.48230672, -0.06090000, -0.04250000,  0.12280000,
3013.58166862, -0.06020000, -0.04370000,  0.12180000,
3013.68231559, -0.05990000, -0.04370000,  0.11950000,
3013.78175306, -0.05930000, -0.04140000,  0.12520000,
3013.88208699, -0.05900000, -0.04120000,  0.13170000,
3013.98171449, -0.05860000, -0.04130000,  0.13710000,
3014.08168244, -0.05840000, -0.04090000,  0.13020000,
3014.18197417, -0.05800000, -0.04090000,  0.12830000,
3014.28182292, -0.05760000, -0.04050000,  0.12710000,
3014.38173246, -0.05710000, -0.04000000,  0.13300000,
3014.48180580, -0.05680000, -0.03970000,  0.13250000,
3014.58169889, -0.05620000, -0.03900000,  0.12290000,
3014.68220329, -0.05570000, -0.03820000,  0.11720000,
3014.78168607, -0.05490000, -0.03770000,  0.11190000,
3014.88222241, -0.05440000, -0.03770000,  0.10570000,
3014.98180151, -0.05370000, -0.03750000,  0.11210000,
3015.08198476, -0.05320000, -0.03640000,  0.13300000,
3015.18175364, -0.05310000, -0.03620000,  0.13950000,
3015.28232217, -0.05300000, -0.03550000,  0.13770000,
3015.38212991, -0.05280000, -0.03550000,  0.14230000,
3015.48189831, -0.05260000, -0.03690000,  0.13550000,
3015.58169508, -0.05250000, -0.03690000,  0.13110000,
3015.68168950, -0.05230000, -0.03590000,  0.12330000,
3015.78182030, -0.05170000, -0.03580000,  0.10730000,
3015.88191271, -0.05080000, -0.03620000,  0.08580000,
3015.98168039, -0.04980000, -0.03620000,  0.08210000,
3016.08183193, -0.04880000, -0.03600000,  0.08160000,
3016.18167830, -0.04800000, -0.03600000,  0.09320000,
3016.28195810, -0.04740000, -0.03520000,  0.10710000,
3016.38190436, -0.04710000, -0.03520000,  0.11340000,
3016.48175240, -0.04660000, -0.03450000,  0.10040000,
3016.58159375, -0.04600000, -0.03440000,  0.07900000,
3016.68198729, -0.04520000, -0.03370000,  0.05760000,
3016.78177500, -0.04390000, -0.03370000,  0.04050000,
3016.88209748, -0.04260000, -0.03390000,  0.03570000,
3016.98177862, -0.04130000, -0.03390000,  0.05770000,
3017.08191586, -0.04100000, -0.03440000,  0.09000000,
3017.18229365, -0.04090000, -0.03430000,  0.11630000,
3017.28184175, -0.04110000, -0.03430000,  0.13610000,
3017.38196182, -0.04150000, -0.03400000,  0.16250000,
3017.48196745, -0.04220000, -0.03400000,  0.17920000,
3017.58223319, -0.04300000, -0.03450000,  0.18420000,
3017.68195987, -0.04400000, -0.03440000,  0.19460000,
3017.78172874, -0.04510000, -0.03360000,  0.19740000,
3017.88213062, -0.04600000, -0.03350000,  0.19840000,
3017.98176146, -0.04680000, -0.03350000,  0.19770000,
3018.08178759, -0.04780000, -0.03380000,  0.19470000,
3018.18169713, -0.04880000, -0.03200000,  0.21310000,
3018.28169036, -0.04940000, -0.03190000,  0.20820000,
3018.38162255, -0.04970000, -0.03230000,  0.19240000,
3018.48231339, -0.05010000, -0.03230000,  0.17890000,
3018.58215332, -0.05020000, -0.03110000,  0.15670000,
3018.68186522, -0.04990000, -0.03200000,  0.12180000,
3018.78179598, -0.04890000, -0.03080000,  0.11030000,
3018.88224077, -0.04800000, -0.03180000,  0.09470000,
3018.98157310, -0.04720000, -0.03170000,  0.11790000,
3019.08171630, -0.04670000, -0.02990000,  0.15110000,
3019.18183827, -0.04670000, -0.02980000,  0.16970000,
3019.28183746, -0.04680000, -0.03030000,  0.18360000,
3019.38248062, -0.04710000, -0.03010000,  0.18440000,
3019.48183250, -0.04720000, -0.02940000,  0.17840000,
3019.58186746, -0.04700000, -0.03030000,  0.16100000,
3019.68193007, -0.04680000, -0.03190000,  0.13910000,
3019.78163886, -0.04650000, -0.02940000,  0.14390000,
3019.88189483, -0.04600000, -0.02940000,  0.14030000,
3019.98200130, -0.04530000, -0.03030000,  0.13100000,
3020.08184147, -0.04520000, -0.02980000,  0.13680000,
3020.18180060, -0.04510000, -0.02850000,  0.14770000,
3020.28170729, -0.04490000, -0.02910000,  0.14030000,
3020.38216734, -0.04460000, -0.02910000,  0.14070000,
3020.48163795, -0.04410000, -0.03020000,  0.12960000,
3020.58198094, -0.04400000, -0.03020000,  0.12070000,
3020.68183684, -0.04350000, -0.03070000,  0.11180000,
3020.78182411, -0.04320000, -0.03060000,  0.10980000,
3020.88173914, -0.04270000, -0.03000000,  0.10390000,
3020.98183560, -0.04210000, -0.03050000,  0.09960000,
3021.08175898, -0.04160000, -0.03100000,  0.08720000,
3021.18195438, -0.04100000, -0.02920000,  0.08020000,
3021.28195095, -0.04010000, -0.03020000,  0.07390000,
3021.38250375, -0.03940000, -0.03020000,  0.07460000,
3021.48194385, -0.03850000, -0.03000000,  0.07340000,
3021.58175945, -0.03810000, -0.02950000,  0.07780000,
3021.68183899, -0.03760000, -0.02950000,  0.08240000,
3021.78165412, -0.03700000, -0.02910000,  0.08720000,
3021.88172579, -0.03660000, -0.02840000,  0.09840000,
3021.98185611, -0.03650000, -0.02840000,  0.10820000,
3022.08211517, -0.03640000, -0.03010000,  0.10630000,
3022.18169856, -0.03620000, -0.02830000,  0.12030000,
3022.28209639, -0.03640000, -0.02830000,  0.12900000,
3022.38302398, -0.03650000, -0.02940000,  0.13250000,
3022.48211074, -0.03690000, -0.02930000,  0.14100000,
3022.58207273, -0.03780000, -0.02970000,  0.13880000,
3022.68200731, -0.03830000, -0.02970000,  0.14450000,
3022.78182626, -0.03890000, -0.03030000,  0.14970000,
3022.88181114, -0.03930000, -0.02970000,  0.15460000,
3022.98251033, -0.03990000, -0.02970000,  0.16080000,
3023.08227038, -0.04030000, -0.02960000,  0.16450000,
3023.18172073, -0.04070000, -0.02960000,  0.16270000,
3023.28174210, -0.04090000, -0.02960000,  0.16110000,
3023.38191175, -0.04110000, -0.02950000,  0.15900000,
3023.48176479, -0.04130000, -0.02950000,  0.15270000,
3023.58166981, -0.04150000, -0.02830000,  0.15420000,
3023.68224072, -0.04150000, -0.02820000,  0.14320000,
3023.78180099, -0.04120000, -0.02820000,  0.12910000,
3023.88187337, -0.04110000, -0.02920000,  0.11360000,
3023.98201370, -0.04060000, -0.02920000,  0.10160000,
3024.08215714, -0.03990000, -0.02740000,  0.10850000,
3024.18210602, -0.03930000, -0.02780000,  0.10690000,
3024.28173566, -0.03880000, -0.02840000,  0.10180000,
3024.38200140, -0.03840000, -0.02890000,  0.10000000,
3024.48177123, -0.03820000, -0.02890000,  0.10200000,
3024.58167434, -0.03780000, -0.02870000,  0.11130000,
3024.68223166, -0.03740000, -0.02870000,  0.12760000,
3024.78273082, -0.03760000, -0.02870000,  0.13570000,
3024.88161254, -0.03780000, -0.02950000,  0.13070000,
3024.98174405, -0.03800000, -0.02890000,  0.13570000,
3025.08198714, -0.03830000, -0.02890000,  0.13450000,
3025.18201065, -0.03860000, -0.02890000,  0.12720000,
3025.28162837, -0.03850000, -0.02940000,  0.12250000,
3025.38183713, -0.03830000, -0.02870000,  0.11900000,
3025.48175597, -0.03810000, -0.02870000,  0.10890000,
3025.58171654, -0.03770000, -0.02790000,  0.10730000,
3025.68185616, -0.03740000, -0.02790000,  0.11390000,
3025.78199792, -0.03730000, -0.02830000,  0.12270000,
3025.88172221, -0.03730000, -0.02830000,  0.13080000,
3025.98166871, -0.03730000, -0.02810000,  0.13550000,
3026.08237100, -0.03730000, -0.02740000,  0.13950000,
3026.18179631, -0.03750000, -0.02740000,  0.14100000,
3026.28186965, -0.03790000, -0.02850000,  0.14100000,
3026.38163686, -0.03800000, -0.02780000,  0.14940000,
3026.48178506, -0.03840000, -0.02780000,  0.14440000,
3026.58217072, -0.03870000, -0.02710000,  0.14610000,
3026.68168139, -0.03880000, -0.02710000,  0.15070000,
3026.78259301, -0.03890000, -0.02700000,  0.15460000,
3026.88204885, -0.03910000, -0.02810000,  0.15050000,
3026.98172760, -0.03910000, -0.02860000,  0.14710000,
3027.08174658, -0.03920000, -0.02740000,  0.14550000,
3027.18255711, -0.03930000, -0.02850000,  0.13640000,
3027.28164268, -0.03940000, -0.02850000,  0.13350000,
3027.38211441, -0.03940000, -0.02850000,  0.13000000,
3027.48184609, -0.03930000, -0.02730000,  0.11900000,
3027.58165717, -0.03900000, -0.02840000,  0.10100000,
3027.68163848, -0.03850000, -0.02720000,  0.09470000,
3027.78183961, -0.03820000, -0.02720000,  0.09610000,
3027.88205075, -0.03760000, -0.02830000,  0.08820000,
3027.98168111, -0.03700000, -0.02830000,  0.08840000,
3028.08171821, -0.03660000, -0.02950000,  0.08010000,
3028.18160510, -0.03590000, -0.02770000,  0.08420000,
3028.28176332, -0.03540000, -0.02770000,  0.09130000,
3028.38195062, -0.03500000, -0.02770000,  0.09990000,
3028.48176527, -0.03500000, -0.02820000,  0.11100000,
3028.58156919, -0.03520000, -0.02830000,  0.11930000,
3028.68173838, -0.03530000, -0.02940000,  0.12320000,
3028.78177261, -0.03550000, -0.02940000,  0.12630000,
3028.88168621, -0.03540000, -0.02870000,  0.13130000,
3028.98208570, -0.03590000, -0.02920000,  0.14130000,
3029.08211780, -0.03620000, -0.02910000,  0.13790000,
3029.18192768, -0.03650000, -0.02920000,  0.13600000,
3029.28209734, -0.03680000, -0.02920000,  0.13340000,
3029.38189435, -0.03700000, -0.02910000,  0.13710000,
3029.48215365, -0.03700000, -0.02910000,  0.14330000,
3029.58172059, -0.03750000, -0.02970000,  0.15130000,
3029.68164515, -0.03810000, -0.02860000,  0.16550000,
3029.78165984, -0.03830000, -0.02860000,  0.15890000,
3029.88171029, -0.03830000, -0.02960000,  0.14960000,
3029.98171687, -0.03870000, -0.02960000,  0.15080000,
3030.08192563, -0.03890000, -0.02950000,  0.14320000,
3030.18214512, -0.03920000, -0.02950000,  0.14590000,
3030.28164792, -0.03940000, -0.02950000,  0.14690000,
3030.38187027, -0.03960000, -0.02950000,  0.14990000,
3030.48308444, -0.03970000, -0.02900000,  0.14900000,
3030.58188367, -0.03980000, -0.02910000,  0.14790000,
3030.68218946, -0.03990000, -0.02910000,  0.14500000,
3030.78184962, -0.03990000, -0.02790000,  0.15450000,
3030.88183498, -0.04010000, -0.02790000,  0.15660000,
3030.98191166, -0.04030000, -0.02900000,  0.15990000,
3031.08190227, -0.04070000, -0.02850000,  0.15660000,
3031.18232298, -0.04070000, -0.02960000,  0.14040000,
3031.28219843, -0.04080000, -0.02960000,  0.12380000,
3031.38169694, -0.04050000, -0.02960000,  0.11020000,
3031.48172641, -0.04010000, -0.03010000,  0.11400000,
3031.58207297, -0.04010000, -0.02840000,  0.12280000,
3031.68192625, -0.03980000, -0.03020000,  0.10900000,
3031.78168774, -0.03920000, -0.03060000,  0.10030000,
3031.88171887, -0.03900000, -0.03110000,  0.09600000,
3031.98171878, -0.03850000, -0.03110000,  0.09620000,
3032.08176112, -0.03830000, -0.02940000,  0.10540000,
3032.18168688, -0.03800000, -0.03000000,  0.10360000,
3032.28191185, -0.03770000, -0.03010000,  0.10700000,
3032.38184500, -0.03760000, -0.03010000,  0.11490000,
3032.48169112, -0.03740000, -0.03060000,  0.10980000,
3032.58172178, -0.03720000, -0.03010000,  0.12090000,
3032.68174219, -0.03730000, -0.03060000,  0.13050000,
3032.78169394, -0.03760000, -0.03060000,  0.13490000,
3032.88182926, -0.03780000, -0.03060000,  0.13380000,
3032.98169637, -0.03800000, -0.03060000,  0.13250000,
3033.08170700, -0.03830000, -0.03050000,  0.13560000,
