depth
time,pressure,depth_raw,depth_filt,
seconds,Pa,m,m,
2996.21260834,3658.87350000,  0.37310000,  0.22460000,
2996.31430817,3764.92230000,  0.38390000,  0.24050000,
2996.39122868,3944.02260000,  0.40220000,  0.25670000,
2996.51343250,4090.50730000,  0.41710000,  0.27270000,
2996.61422324,4294.21250000,  0.43790000,  0.28920000,
2996.71429729,4476.55530000,  0.45650000,  0.30600000,
2996.81520534,4679.68830000,  0.47720000,  0.32310000,
2996.91636539,4843.33910000,  0.49390000,  0.34020000,
2997.01668024,4987.15350000,  0.50850000,  0.35700000,
2997.11748838,5195.43630000,  0.52980000,  0.37430000,
2997.21779418,5363.85550000,  0.54700000,  0.39160000,
2997.31755710,5571.94760000,  0.56820000,  0.40920000,
2997.41630101,5733.69110000,  0.58470000,  0.42680000,
2997.51929355,5910.88410000,  0.60270000,  0.44440000,
2997.61769867,6123.93530000,  0.62450000,  0.46240000,
2997.72076988,6311.23730000,  0.64360000,  0.48050000,
2997.82012773,6540.69180000,  0.66700000,  0.49910000,
2997.92117834,6691.94480000,  0.68240000,  0.51750000,
2998.02186108,6871.99880000,  0.70070000,  0.53580000,
2998.12332487,7010.28180000,  0.71480000,  0.55370000,
2998.22179818,7184.04160000,  0.73260000,  0.57160000,
2998.31938195,7365.81230000,  0.75110000,  0.58950000,
2998.42272639,7578.10060000,  0.77280000,  0.60790000,
2998.52333355,7736.79220000,  0.78890000,  0.62600000,
2998.62389469,7908.45390000,  0.80640000,  0.64400000,
2998.72479510,8085.45620000,  0.82450000,  0.66210000,
2998.81698418,8257.49940000,  0.84200000,  0.68010000,
2998.92695093,8481.99470000,  0.86490000,  0.69850000,
2999.02571106,8634.77360000,  0.88050000,  0.71670000,
2999.12693310,8845.53600000,  0.90200000,  0.73530000,
2999.21689200,9021.96610000,  0.92000000,  0.75370000,
2999.33003426,9205.83480000,  0.93870000,  0.77220000,
2999.42971468,9409.54000000,  0.95950000,  0.79100000,
2999.51710129,9609.62130000,  0.97990000,  0.80990000,
2999.62959337,9800.73790000,  0.99940000,  0.82880000,
2999.71895361,9939.78390000,  1.01360000,  0.84730000,
2999.83019185,10130.13760000,  1.03300000,  0.86590000,
2999.92994928,10318.58400000,  1.05220000,  0.88450000,
3000.03109550,10516.56720000,  1.07240000,  0.90330000,
3000.13293648,10635.20450000,  1.08450000,  0.92140000,
3000.23208117,10796.37570000,  1.10090000,  0.93940000,
3000.33308649,11032.69660000,  1.12500000,  0.95790000,
3000.43400836,11252.61430000,  1.14740000,  0.97690000,
3000.53303170,11388.60850000,  1.16130000,  0.99530000,
3000.63385940,11507.43660000,  1.17340000,  1.01310000,
3000.73484969,11671.27810000,  1.19010000,  1.03080000,
3000.83510089,11808.98890000,  1.20420000,  1.04820000,
3000.93505311,11975.88230000,  1.22120000,  1.06550000,
3001.03609991,12103.10260000,  1.23420000,  1.08230000,
3001.13649106,12244.24670000,  1.24860000,  1.09900000,
3001.23708320,12467.40690000,  1.27130000,  1.11620000,
3001.33979797,12621.90240000,  1.28710000,  1.13330000,
3001.43911791,12774.10910000,  1.30260000,  1.15020000,
3001.53841281,12953.59090000,  1.32090000,  1.16730000,
3001.63915348,13147.75940000,  1.34070000,  1.18460000,
3001.73967814,13306.83250000,  1.35690000,  1.20190000,
3001.84059787,13529.99270000,  1.37970000,  1.21960000,
3001.94052219,13694.78790000,  1.39650000,  1.23730000,
3002.04113913,13890.86370000,  1.41650000,  1.25520000,
3002.14167690,14091.70790000,  1.43700000,  1.27340000,
3002.24196482,14255.54950000,  1.45370000,  1.29140000,
3002.34285212,14449.52720000,  1.47340000,  1.30960000,
3002.44189739,14654.18600000,  1.49430000,  1.32810000,
3002.54336476,14800.67070000,  1.50920000,  1.34620000,
3002.64387226,15031.46030000,  1.53280000,  1.36490000,
3002.74586034,15155.43820000,  1.54540000,  1.38290000,
3002.84407592,15347.31780000,  1.56500000,  1.40110000,
3002.94511890,15517.45360000,  1.58230000,  1.41930000,
3003.04389811,15720.58660000,  1.60310000,  1.43760000,
3003.14861321,15925.43620000,  1.62390000,  1.45630000,
3003.24686050,16056.66200000,  1.63730000,  1.47440000,
3003.34731460,16233.47360000,  1.65540000,  1.49250000,
3003.44782710,16399.41320000,  1.67230000,  1.51050000,
3003.54774737,16523.58180000,  1.68490000,  1.52790000,
3003.64977741,16742.35510000,  1.70720000,  1.54580000,
3003.74999189,16922.79060000,  1.72560000,  1.56380000,
3003.84912014,17050.77390000,  1.73870000,  1.58130000,
3003.95035863,17248.18490000,  1.75880000,  1.59910000,
3004.05134249,17399.81940000,  1.77430000,  1.61660000,
3004.15173888,17577.77530000,  1.79240000,  1.63420000,
3004.25101280,17718.15640000,  1.80670000,  1.65140000,
3004.35198283,17857.01170000,  1.82090000,  1.66840000,
3004.45312548,18030.58070000,  1.83860000,  1.68540000,
3004.55317831,18177.44680000,  1.85360000,  1.70220000,
3004.65323591,18301.23400000,  1.86620000,  1.71860000,
3004.75411463,18404.61240000,  1.87670000,  1.73440000,
3004.85615659,18611.17870000,  1.89780000,  1.75080000,
3004.95501804,18762.43170000,  1.91320000,  1.76700000,
3005.05556369,18931.99530000,  1.93050000,  1.78340000,
3005.15632153,19096.98120000,  1.94740000,  1.79980000,
3005.25657129,19202.64860000,  1.95810000,  1.81560000,
3005.35939026,19392.43010000,  1.97750000,  1.83180000,
3005.45747352,19517.93390000,  1.99030000,  1.84760000,
3005.55945611,19668.23320000,  2.00560000,  1.86340000,
3005.65999246,19777.33370000,  2.01670000,  1.87880000,
3005.75959659,19963.68200000,  2.03570000,  1.89450000,
3005.85974908,20077.36020000,  2.04730000,  1.90970000,
3005.96107197,20242.34620000,  2.06410000,  1.92520000,
3006.06061769,20328.17700000,  2.07290000,  1.94000000,
3006.14209223,20477.33200000,  2.08810000,  1.95480000,
3006.26295710,20598.83030000,  2.10050000,  1.96930000,
3006.36115575,20721.47300000,  2.11300000,  1.98370000,
3006.46199131,20854.41550000,  2.12660000,  1.99800000,
3006.56302714,20971.71760000,  2.13850000,  2.01200000,
3006.66312242,21092.26230000,  2.15080000,  2.02590000,
3006.76424813,21209.18290000,  2.16270000,  2.03960000,
3006.86449862,21337.73850000,  2.17580000,  2.05320000,
3006.96415973,21456.18500000,  2.18790000,  2.06670000,
3007.06539464,21567.38370000,  2.19930000,  2.08000000,
3007.16539836,21695.55770000,  2.21230000,  2.09320000,
3007.26792312,21791.11610000,  2.22210000,  2.10610000,
3007.34267163,21905.74790000,  2.23380000,  2.11880000,
3007.46833706,22045.55680000,  2.24800000,  2.13180000,
3007.56944990,22120.32500000,  2.25560000,  2.14420000,
3007.66783571,22266.04670000,  2.27050000,  2.15680000,
3007.76882124,22388.88020000,  2.28300000,  2.16940000,
3007.86899018,22472.23150000,  2.29150000,  2.18160000,
3007.97002029,22587.81700000,  2.30330000,  2.19380000,
3008.07000136,22672.31270000,  2.31190000,  2.20560000,
3008.17091513,22759.28800000,  2.32080000,  2.21710000,
3008.27327824,22870.86810000,  2.33220000,  2.22860000,
3008.37186432,22971.57630000,  2.34240000,  2.24000000,
3008.47194886,23025.36360000,  2.34790000,  2.25080000,
3008.57294846,23081.43970000,  2.35370000,  2.26110000,
3008.67290497,23164.60030000,  2.36210000,  2.27120000,
3008.77402234,23335.49900000,  2.37960000,  2.28200000,
3008.87384033,23419.80400000,  2.38820000,  2.29260000,
3008.97598934,23491.90190000,  2.39550000,  2.30290000,
3009.07516026,23560.37590000,  2.40250000,  2.31290000,
3009.17603421,23703.61800000,  2.41710000,  2.32330000,
3009.27623558,23761.60150000,  2.42300000,  2.33330000,
3009.36704826,23817.48690000,  2.42870000,  2.34280000,
3009.47718382,23878.52220000,  2.43490000,  2.35200000,
3009.57999539,23970.45660000,  2.44430000,  2.36130000,
3009.68101811,24029.39370000,  2.45030000,  2.37020000,
3009.77891207,24087.75870000,  2.45630000,  2.37880000,
3009.87970400,24160.81030000,  2.46370000,  2.38730000,
3009.98057961,24206.20530000,  2.46830000,  2.39540000,
3010.08107328,24276.77730000,  2.47550000,  2.40340000,
3010.18130302,24357.83980000,  2.48380000,  2.41140000,
3010.28239965,24408.76610000,  2.48900000,  2.41920000,
3010.38261127,24477.43070000,  2.49600000,  2.42690000,
3010.48288727,24495.35980000,  2.49780000,  2.43400000,
3010.58311200,24568.22070000,  2.50530000,  2.44110000,
3010.68593502,24652.90710000,  2.51390000,  2.44840000,
3010.78409767,24724.43280000,  2.52120000,  2.45570000,
3010.88417125,24780.69970000,  2.52690000,  2.46280000,
3010.98617697,24821.13560000,  2.53110000,  2.46960000,
3011.06869769,24853.75130000,  2.53440000,  2.47610000,
3011.18529749,24897.62040000,  2.53890000,  2.48240000,
3011.29027843,24974.86820000,  2.54670000,  2.48880000,
3011.39064479,25035.33120000,  2.55290000,  2.49520000,
3011.49087787,25105.90320000,  2.56010000,  2.50170000,
3011.59212232,25171.70690000,  2.56680000,  2.50820000,
3011.69013190,25198.40980000,  2.56950000,  2.51430000,
3011.79049277,25228.92750000,  2.57260000,  2.52020000,
3011.89091277,25243.99550000,  2.57420000,  2.52560000,
3011.99113965,25268.60040000,  2.57670000,  2.53070000,
3012.06900144,25297.97360000,  2.57970000,  2.53560000,
3012.19027328,25378.08240000,  2.58780000,  2.54080000,
3012.29230976,25398.87250000,  2.59000000,  2.54570000,
3012.39166784,25408.98150000,  2.59100000,  2.55020000,
3012.49344182,25451.51540000,  2.59530000,  2.55480000,
3012.59274745,25535.82040000,  2.60390000,  2.55970000,
3012.69275761,25552.60510000,  2.60560000,  2.56430000,
3012.79483438,25607.53680000,  2.61120000,  2.56900000,
3012.89381242,25637.48230000,  2.61430000,  2.57350000,
3012.99558926,25609.44420000,  2.61140000,  2.57730000,
3013.09448481,25642.25070000,  2.61480000,  2.58100000,
3013.19566488,25699.28050000,  2.62060000,  2.58500000,
3013.29573917,25729.41660000,  2.62370000,  2.58890000,
3013.39695311,25782.44100000,  2.62910000,  2.59290000,
3013.49798274,25835.46540000,  2.63450000,  2.59700000,
3013.59799552,25823.06760000,  2.63320000,  2.60070000,
3013.70023346,25880.09750000,  2.63900000,  2.60450000,
3013.79897475,25928.73490000,  2.64400000,  2.60850000,
3013.89946747,25983.28520000,  2.64960000,  2.61260000,
3014.00069642,25998.73480000,  2.65110000,  2.61640000,
3014.10168099,26048.51660000,  2.65620000,  2.62040000,
3014.20073652,26076.55470000,  2.65910000,  2.62430000,
3014.30163646,26097.91710000,  2.66120000,  2.62800000,
3014.40098190,26103.82990000,  2.66180000,  2.63140000,
3014.50184917,26162.57630000,  2.66780000,  2.63500000,
3014.60375404,26188.70700000,  2.67050000,  2.63860000,
3014.70373225,26155.32840000,  2.66710000,  2.64140000,
3014.80281138,26201.48630000,  2.67180000,  2.64440000,
3014.90595388,26242.87580000,  2.67600000,  2.64760000,
3014.99197459,26284.26540000,  2.68020000,  2.65090000,
3015.10489726,26302.38520000,  2.68210000,  2.65400000,
3015.20685005,26340.53230000,  2.68600000,  2.65720000,
3015.30496311,26335.57310000,  2.68550000,  2.66000000,
3015.40578556,26360.55940000,  2.68800000,  2.66280000,
3015.50683165,26386.11800000,  2.69060000,  2.66560000,
3015.60720658,26404.23780000,  2.69250000,  2.66830000,
3015.70697498,26424.83720000,  2.69460000,  2.67090000,
3015.80806875,26462.41200000,  2.69840000,  2.67370000,
3015.89194822,26493.31120000,  2.70160000,  2.67650000,
3016.00946593,26493.88340000,  2.70160000,  2.67900000,
3016.11053300,26496.93510000,  2.70190000,  2.68130000,
3016.21025872,26499.41470000,  2.70220000,  2.68340000,
3016.31102467,26496.93510000,  2.70190000,  2.68520000,
3016.41114902,26489.11500000,  2.70110000,  2.68680000,
3016.51193810,26499.60540000,  2.70220000,  2.68840000,
3016.59208298,26521.54000000,  2.70440000,  2.69000000,
3016.71328878,26522.11220000,  2.70450000,  2.69140000,
3016.79284930,26538.89690000,  2.70620000,  2.69290000,
3016.91393209,26534.51000000,  2.70580000,  2.69420000,
3017.01576781,26519.82330000,  2.70430000,  2.69520000,
3017.11492181,26550.72240000,  2.70740000,  2.69640000,
3017.21489859,26525.92690000,  2.70490000,  2.69730000,
3017.31710982,26507.80700000,  2.70300000,  2.69780000,
3017.41579747,26466.03600000,  2.69880000,  2.69790000,
3017.51615429,26452.11230000,  2.69740000,  2.69790000,
3017.61720657,26441.62190000,  2.69630000,  2.69770000,
3017.71825194,26437.61650000,  2.69590000,  2.69750000,
3017.81793451,26396.98990000,  2.69170000,  2.69700000,
3017.91963387,26382.49400000,  2.69030000,  2.69630000,
3018.02084136,26403.66560000,  2.69240000,  2.69590000,
3018.12088013,26406.14520000,  2.69270000,  2.69560000,
3018.22084093,26383.25690000,  2.69030000,  2.69510000,
3018.31744456,26405.00080000,  2.69260000,  2.69480000,
3018.42142034,26392.41220000,  2.69130000,  2.69450000,
3018.51747441,26421.40400000,  2.69420000,  2.69440000,
3018.62214422,26480.15040000,  2.70020000,  2.69500000,
3018.72464180,26491.21310000,  2.70140000,  2.69560000,
3018.82206082,26513.71980000,  2.70360000,  2.69640000,
3018.92321157,26512.00320000,  2.70350000,  2.69710000,
3019.02425718,26558.73330000,  2.70820000,  2.69830000,
3019.12453508,26554.15570000,  2.70780000,  2.69920000,
3019.22033000,26559.68700000,  2.70830000,  2.70010000,
3019.32580209,26590.77680000,  2.71150000,  2.70130000,
3019.42560983,26596.49890000,  2.71210000,  2.70230000,
3019.52561665,26629.11460000,  2.71540000,  2.70360000,
3019.62693048,26647.61590000,  2.71730000,  2.70500000,
3019.72836804,26637.88840000,  2.71630000,  2.70610000,
3019.82958746,26677.37060000,  2.72030000,  2.70760000,
3019.93008304,26686.71670000,  2.72130000,  2.70890000,
3020.03077269,26710.94000000,  2.72380000,  2.71040000,
3020.12875962,26722.57490000,  2.72490000,  2.71190000,
3020.23033738,26754.99990000,  2.72830000,  2.71350000,
3020.33093858,26811.64820000,  2.73400000,  2.71560000,
3020.43218255,26828.05140000,  2.73570000,  2.71760000,
3020.53108168,26857.99690000,  2.73880000,  2.71970000,
3020.63274646,26829.00510000,  2.73580000,  2.72130000,
3020.73217130,26877.26110000,  2.74070000,  2.72320000,
3020.83235860,26894.80880000,  2.74250000,  2.72520000,
3020.93345952,26922.46540000,  2.74530000,  2.72720000,
3021.03412175,26909.30460000,  2.74400000,  2.72890000,
3021.13420773,26965.19010000,  2.74970000,  2.73090000,
3021.23482156,26943.44620000,  2.74750000,  2.73260000,
3021.33511043,26918.26920000,  2.74490000,  2.73380000,
3021.43516207,26934.10020000,  2.74650000,  2.73510000,
3021.53607583,26929.52260000,  2.74600000,  2.73620000,
3021.63720560,26923.03760000,  2.74540000,  2.73710000,
3021.73739767,26906.06210000,  2.74370000,  2.73780000,
3021.83745742,26925.32640000,  2.74560000,  2.73860000,
3021.93843842,26918.84140000,  2.74500000,  2.73920000,
3022.04037189,26868.10580000,  2.73980000,  2.73930000,
3022.14062452,26844.64540000,  2.73740000,  2.73910000,
3022.21821260,26835.87160000,  2.73650000,  2.73880000,
3022.34144855,26759.57750000,  2.72870000,  2.73780000,
3022.44048119,26768.92350000,  2.72970000,  2.73700000,
3022.54290414,26802.11150000,  2.73310000,  2.73660000,
3022.64195347,26775.98070000,  2.73040000,  2.73600000,
3022.74291825,26771.97530000,  2.73000000,  2.73540000,
3022.84179091,26786.08970000,  2.73140000,  2.73500000,
3022.94281864,26799.25040000,  2.73280000,  2.73480000,
3023.04380798,26754.61840000,  2.72820000,  2.73410000,
3023.14490151,26743.55570000,  2.72710000,  2.73340000,
3023.24488926,26729.25060000,  2.72560000,  2.73260000,
3023.34271717,26697.01640000,  2.72230000,  2.73160000,
3023.44603562,26665.73580000,  2.71910000,  2.73040000,
3023.54789543,26678.89650000,  2.72050000,  2.72940000,
3023.64581084,26641.32170000,  2.71670000,  2.72810000,
3023.74434090,26662.49330000,  2.71880000,  2.72720000,
3023.84811854,26657.34340000,  2.71830000,  2.72630000,
3023.94804573,26614.04650000,  2.71390000,  2.72500000,
3024.05014849,26553.01130000,  2.70770000,  2.72330000,
3024.14958239,26548.05220000,  2.70710000,  2.72170000,
3024.25099254,26543.09300000,  2.70660000,  2.72020000,
3024.35026360,26541.37640000,  2.70650000,  2.71880000,
3024.45256901,26510.85880000,  2.70340000,  2.71730000,
3024.54232097,26486.25390000,  2.70080000,  2.71560000,
3024.65121746,26473.28400000,  2.69950000,  2.71400000,
3024.75196695,26490.64090000,  2.70130000,  2.71270000,
3024.85383606,26464.51010000,  2.69860000,  2.71130000,
3024.95332241,26446.77180000,  2.69680000,  2.70990000,
3025.05325770,26448.48840000,  2.69700000,  2.70860000,
3025.15407729,26398.51580000,  2.69190000,  2.70690000,
3025.25592399,26372.19430000,  2.68920000,  2.70520000,
3025.35431194,26343.58400000,  2.68630000,  2.70330000,
3025.45527601,26370.85910000,  2.68910000,  2.70180000,
3025.55623746,26413.01160000,  2.69340000,  2.70100000,
3025.65757370,26363.22970000,  2.68830000,  2.69970000,
3025.75655603,26368.76110000,  2.68890000,  2.69860000,
3025.85741258,26388.78830000,  2.69090000,  2.69790000,
3025.95906806,26381.34960000,  2.69010000,  2.69710000,
3026.06020808,26321.07730000,  2.68400000,  2.69580000,
3026.15817118,26358.27060000,  2.68780000,  2.69500000,
3026.25910044,26375.43680000,  2.68950000,  2.69440000,
3026.36053085,26379.82370000,  2.69000000,  2.69400000,
3026.46061587,26382.11250000,  2.69020000,  2.69360000,
3026.56037283,26357.50770000,  2.68770000,  2.69300000,
3026.66154122,26399.85090000,  2.69200000,  2.69290000,
3026.76173878,26396.41770000,  2.69170000,  2.69280000,
3026.86241055,26381.54030000,  2.69020000,  2.69250000,
3026.96317577,26344.53770000,  2.68640000,  2.69190000,
3027.06431580,26280.83210000,  2.67990000,  2.69070000,
3027.16326952,26302.00370000,  2.68210000,  2.68990000,
3027.26458216,26341.86740000,  2.68610000,  2.68950000,
3027.36523604,26327.37150000,  2.68460000,  2.68900000,
3027.46436644,26324.89200000,  2.68440000,  2.68850000,
3027.56548452,26299.14270000,  2.68180000,  2.68790000,
3027.66641116,26324.70120000,  2.68440000,  2.68750000,
3027.76731324,26314.59230000,  2.68330000,  2.68710000,
3027.86631227,26267.86210000,  2.67860000,  2.68620000,
3027.96721244,26305.05550000,  2.68240000,  2.68590000,
3028.06942844,26249.17010000,  2.67670000,  2.68490000,
3028.17077923,26229.71510000,  2.67470000,  2.68390000,
3028.27034616,26232.19470000,  2.67490000,  2.68300000,
3028.37058234,26220.17830000,  2.67370000,  2.68210000,
3028.47122979,26202.63070000,  2.67190000,  2.68110000,
3028.56992483,26174.21110000,  2.66900000,  2.67990000,
3028.67114139,26159.14310000,  2.66750000,  2.67860000,
3028.77192044,26167.34470000,  2.66830000,  2.67760000,
3028.87446189,26107.26310000,  2.66220000,  2.67610000,
3028.97292471,26150.36920000,  2.66660000,  2.67510000,
3029.07376909,26149.79700000,  2.66650000,  2.67430000,
3029.17483425,26159.33380000,  2.66750000,  2.67360000,
3029.27366829,26173.06670000,  2.66890000,  2.67310000,
3029.37467241,26081.13240000,  2.65950000,  2.67180000,
