DVL
time,v_x,v_y,v_z,data\_good,
seconds,m/s,m/s,m/s,bool,
5253.64483047,  1.33600000,  0.06300000, -0.04500000,  1.00000000,
5253.74096584,  1.31700000,  0.06600000, -0.03100000,  1.00000000,
5253.83490324,  1.35900000,  0.11700000, -0.04200000,  1.00000000,
5253.93289590,  1.35500000,  0.07100000, -0.04000000,  1.00000000,
5254.03196621,  1.33100000,  0.05900000, -0.05100000,  1.00000000,
5254.12585282,  1.35000000,  0.11400000, -0.04600000,  1.00000000,
5254.22386026,  1.33700000,  0.07400000, -0.03500000,  1.00000000,
5254.32288432,  1.33700000,  0.11500000, -0.03900000,  1.00000000,
5254.41992164,  1.32700000,  0.06800000, -0.05000000,  1.00000000,
5254.51383567,  1.31800000,  0.07300000, -0.01600000,  1.00000000,
5254.60693264,  1.34400000,  0.10100000, -0.02500000,  1.00000000,
5254.70583582,  1.37700000,  0.10000000, -0.03900000,  1.00000000,
5254.80308437,  1.33100000,  0.08700000, -0.05000000,  1.00000000,
5254.90120220,  1.36000000,  0.11900000, -0.03100000,  1.00000000,
5254.99425578,  1.35500000,  0.10900000, -0.02600000,  1.00000000,
5255.09292078,  1.34500000,  0.07900000, -0.02500000,  1.00000000,
5255.19197321,  1.35800000,  0.07600000, -0.02800000,  1.00000000,
5255.28826427,  1.39900000,  0.11900000, -0.03400000,  1.00000000,
5255.38373852,  1.37600000,  0.11300000, -0.03900000,  1.00000000,
5255.47829008,  1.38200000,  0.09300000, -0.04200000,  1.00000000,
5255.57624984,  1.33800000,  0.09400000, -0.05200000,  1.00000000,
5255.67286777,  1.36800000,  0.08300000, -0.02800000,  1.00000000,
5255.76825500,  1.37800000,  0.08200000, -0.05600000,  1.00000000,
5255.86528563,  1.34800000,  0.06200000, -0.04400000,  1.00000000,
5255.96141911,  1.36500000,  0.09500000, -0.05100000,  1.00000000,
5256.05700588,  1.35800000,  0.08600000, -0.04700000,  1.00000000,
5256.15327120,  1.37100000,  0.09600000, -0.04000000,  1.00000000,
5256.24990177,  1.40000000,  0.13100000, -0.01800000,  1.00000000,
5256.34829021,  1.33500000,  0.11400000, -0.04100000,  1.00000000,
5256.44338298,  1.35500000,  0.10500000, -0.01500000,  1.00000000,
5256.54111981,  1.35900000,  0.07300000, -0.02900000,  1.00000000,
5256.63729334,  1.36100000,  0.07200000, -0.04300000,  1.00000000,
5256.73529673,  1.36900000,  0.04100000, -0.03900000,  1.00000000,
5256.82816744,  1.33000000,  0.08900000, -0.00800000,  1.00000000,
5256.92557526,  1.34300000,  0.08100000, -0.01500000,  1.00000000,
5257.02166033,  1.35300000,  0.08100000, -0.02400000,  1.00000000,
5257.11923766,  1.36000000,  0.07600000, -0.01800000,  1.00000000,
5257.21555257,  1.35300000,  0.06800000, -0.02600000,  1.00000000,
5257.31168079,  1.34000000,  0.08300000, -0.00600000,  1.00000000,
5257.40650249,  1.33400000,  0.06600000, -0.00800000,  1.00000000,
5257.50648379,  1.32300000,  0.08000000, -0.00800000,  1.00000000,
5257.60418510,  1.34000000,  0.08300000, -0.00700000,  1.00000000,
5257.69554448,  1.32600000,  0.09400000, -0.00000000,  1.00000000,
5257.79547954,  1.33100000,  0.10700000, -0.00200000,  1.00000000,
5257.89217687,  1.32200000,  0.06400000, -0.02600000,  1.00000000,
5257.98663783,  1.34000000,  0.09400000, -0.00500000,  1.00000000,
5258.08287263,  1.35500000,  0.10500000, -0.00700000,  1.00000000,
5258.18096519,  1.30800000,  0.10800000, -0.01400000,  1.00000000,
5258.27371144,  1.31000000,  0.14500000, -0.01700000,  1.00000000,
5258.37281179,  1.33700000,  0.14600000, -0.01000000,  1.00000000,
5258.46831536,  1.31900000,  0.08900000,  0.00800000,  1.00000000,
5258.56381083,  1.33100000,  0.09900000, -0.00000000,  1.00000000,
5258.66408157,  1.31200000,  0.09600000, -0.02300000,  1.00000000,
5258.76105213,  1.32300000,  0.15000000, -0.01700000,  1.00000000,
5258.85706520,  1.33400000,  0.12100000, -0.01700000,  1.00000000,
5258.95303631,  1.30400000,  0.12400000, -0.01600000,  1.00000000,
5259.04906321,  1.30700000,  0.13600000, -0.02000000,  1.00000000,
5259.14517307,  1.30400000,  0.16100000, -0.02600000,  1.00000000,
5259.24105239,  1.33000000,  0.14500000, -0.03000000,  1.00000000,
5259.33905792,  1.33100000,  0.10900000, -0.03200000,  1.00000000,
5259.43313026,  1.33700000,  0.12600000, -0.03300000,  1.00000000,
5259.53171325,  1.32600000,  0.09000000, -0.05800000,  1.00000000,
5259.62648773,  1.28000000,  0.11300000, -0.04000000,  1.00000000,
5259.72061992,  1.35500000,  0.19900000, -0.04500000,  1.00000000,
5259.82058907,  1.33400000,  0.19200000, -0.02800000,  1.00000000,
5259.91621137,  1.35300000,  0.20900000, -0.08600000,  1.00000000,
5260.01255226,  1.30200000,  0.07600000, -0.06000000,  1.00000000,
5260.11047816,  1.33200000,  0.11600000, -0.04500000,  1.00000000,
5260.20720053,  1.34000000,  0.13000000, -0.06100000,  1.00000000,
5260.30266261,  1.30400000,  0.09700000, -0.07200000,  1.00000000,
5260.39965892,  1.30200000,  0.10700000, -0.05000000,  1.00000000,
5260.49517679,  1.32400000,  0.11800000, -0.04700000,  1.00000000,
5260.59038877,  1.32400000,  0.12300000, -0.03300000,  1.00000000,
5260.68516564,  1.33500000,  0.13200000, -0.05000000,  1.00000000,
5260.78130007,  1.30000000,  0.09200000, -0.04600000,  1.00000000,
5260.87727237,  1.33200000,  0.13800000, -0.05700000,  1.00000000,
5260.97615957,  1.34000000,  0.11500000, -0.04300000,  1.00000000,
5261.07523465,  1.26900000,  0.06100000, -0.07300000,  1.00000000,
5261.17059278,  1.36300000,  0.11200000, -0.04400000,  1.00000000,
5261.26722503,  1.31600000,  0.06700000, -0.02600000,  1.00000000,
5261.36428499,  1.32100000,  0.10800000, -0.04600000,  1.00000000,
5261.46133399,  1.35000000,  0.12100000, -0.06000000,  1.00000000,
5261.55618691,  1.36100000,  0.10400000, -0.02700000,  1.00000000,
5261.65323591,  1.31700000,  0.08900000, -0.04200000,  1.00000000,
5261.74716949,  1.36900000,  0.12300000, -0.02100000,  1.00000000,
5261.84229708,  1.35100000,  0.13800000, -0.04100000,  1.00000000,
5261.93939424,  1.33700000,  0.07900000, -0.03800000,  1.00000000,
5262.03887415,  1.37500000,  0.13700000, -0.01300000,  1.00000000,
5262.13621879,  1.35600000,  0.12300000, -0.02100000,  1.00000000,
5262.23428059,  1.33000000,  0.10900000, -0.02500000,  1.00000000,
5262.32941723,  1.33800000,  0.11200000, -0.01400000,  1.00000000,
5262.42421412,  1.31600000,  0.14300000, -0.02100000,  1.00000000,
5262.52125454,  1.34300000,  0.13300000, -0.01700000,  1.00000000,
5262.61729598,  1.32600000,  0.11000000, -0.02600000,  1.00000000,
5262.71231723,  1.33100000,  0.10600000, -0.02200000,  1.00000000,
5262.81031942,  1.31000000,  0.11600000, -0.00900000,  1.00000000,
5262.90530515,  1.29700000,  0.12400000, -0.03200000,  1.00000000,
5263.00224137,  1.32400000,  0.13700000, -0.02400000,  1.00000000,
5263.09663033,  1.32800000,  0.16300000, -0.01700000,  1.00000000,
5263.19267559,  1.31000000,  0.12600000, -0.03900000,  1.00000000,
5263.29358077,  1.35200000,  0.11900000, -0.02200000,  1.00000000,
5263.38656259,  1.33200000,  0.11000000, -0.03700000,  1.00000000,
5263.48759842,  1.30200000,  0.11100000, -0.03800000,  1.00000000,
5263.58287740,  1.28200000,  0.17400000, -0.02700000,  1.00000000,
5263.67853308,  1.31700000,  0.12600000, -0.05100000,  1.00000000,
5263.77377653,  1.34400000,  0.11800000, -0.02600000,  1.00000000,
5263.87181377,  1.34800000,  0.09100000, -0.04200000,  1.00000000,
5263.96584415,  1.32500000,  0.12700000, -0.03900000,  1.00000000,
5264.06180644,  1.30700000,  0.13800000, -0.04400000,  1.00000000,
5264.15791368,  1.29200000,  0.13500000, -0.03200000,  1.00000000,
5264.25383401,  1.29500000,  0.13300000, -0.04700000,  1.00000000,
5264.35153890,  1.28100000,  0.11100000, -0.05200000,  1.00000000,
5264.44882488,  1.31500000,  0.12300000, -0.02900000,  1.00000000,
5264.54665017,  1.31700000,  0.09400000, -0.03800000,  1.00000000,
5264.64269352,  1.30400000,  0.14300000, -0.06400000,  1.00000000,
5264.73883843,  1.30600000,  0.09100000, -0.02500000,  1.00000000,
5264.83509779,  1.32600000,  0.11000000, -0.04100000,  1.00000000,
5264.93172598,  1.30000000,  0.11900000, -0.03600000,  1.00000000,
5265.02879715,  1.31700000,  0.10700000, -0.03400000,  1.00000000,
5265.12268949,  1.37200000,  0.09500000, -0.04000000,  1.00000000,
5265.21915793,  1.32500000,  0.12400000, -0.04600000,  1.00000000,
5265.31603122,  1.32900000,  0.12600000, -0.03100000,  1.00000000,
5265.41296053,  1.32200000,  0.13200000, -0.02800000,  1.00000000,
5265.51015806,  1.28100000,  0.10000000, -0.02000000,  1.00000000,
5265.60667157,  1.29700000,  0.08100000, -0.01300000,  1.00000000,
5265.70571780,  1.36800000,  0.08000000, -0.04300000,  1.00000000,
5265.80068612,  1.31500000,  0.09300000, -0.01000000,  1.00000000,
5265.89778805,  1.34100000,  0.12000000, -0.03100000,  1.00000000,
5265.99290514,  1.34300000,  0.11600000, -0.02700000,  1.00000000,
5266.08789825,  1.33100000,  0.12500000, -0.03200000,  1.00000000,
5266.18497276,  1.32900000,  0.15000000, -0.02500000,  1.00000000,
5266.28102040,  1.32400000,  0.14100000, -0.03800000,  1.00000000,
5266.37688732,  1.31500000,  0.15300000, -0.04400000,  1.00000000,
5266.47193742,  1.34600000,  0.14800000, -0.01900000,  1.00000000,
5266.56987643,  1.36400000,  0.11900000, -0.01800000,  1.00000000,
5266.66588140,  1.35100000,  0.12600000, -0.01500000,  1.00000000,
5266.76492453,  1.36200000,  0.12700000, -0.03000000,  1.00000000,
5266.86195302,  1.37800000,  0.09600000, -0.03900000,  1.00000000,
5266.95590615,  1.34000000,  0.08400000, -0.03800000,  1.00000000,
5267.05290365,  1.34300000,  0.12300000, -0.02500000,  1.00000000,
5267.14756560,  1.33200000,  0.11000000, -0.02900000,  1.00000000,
5267.24636006,  1.34800000,  0.14300000, -0.03600000,  1.00000000,
5267.34016967,  1.35000000,  0.16700000, -0.05200000,  1.00000000,
5267.43603039,  1.33900000,  0.14200000, -0.05300000,  1.00000000,
5267.53305244,  1.30500000,  0.12500000, -0.05900000,  1.00000000,
5267.62909126,  1.35000000,  0.12700000, -0.04300000,  1.00000000,
5267.72502780,  1.34500000,  0.14600000, -0.04300000,  1.00000000,
5267.82100344,  1.33600000,  0.11000000, -0.03500000,  1.00000000,
5267.91801929,  1.38700000,  0.17200000, -0.07100000,  1.00000000,
5268.01695848,  1.34200000,  0.14300000, -0.05300000,  1.00000000,
5268.11325955,  1.35600000,  0.14000000, -0.05000000,  1.00000000,
5268.20915413,  1.36500000,  0.09900000, -0.05600000,  1.00000000,
5268.30503607,  1.35400000,  0.14800000, -0.05800000,  1.00000000,
5268.40208817,  1.33400000,  0.13300000, -0.05900000,  1.00000000,
5268.49711490,  1.34400000,  0.13300000, -0.04800000,  1.00000000,
5268.59200335,  1.35200000,  0.13400000, -0.04000000,  1.00000000,
5268.68980503,  1.33300000,  0.14300000, -0.03800000,  1.00000000,
5268.78497672,  1.32600000,  0.16400000, -0.02900000,  1.00000000,
5268.88227940,  1.31400000,  0.14100000, -0.04400000,  1.00000000,
5268.97825360,  1.34100000,  0.12900000, -0.03100000,  1.00000000,
5269.07422185,  1.29800000,  0.13500000, -0.02200000,  1.00000000,
5269.17226362,  1.31700000,  0.15400000, -0.03200000,  1.00000000,
5269.26821852,  1.30000000,  0.14000000, -0.03100000,  1.00000000,
5269.36331725,  1.34900000,  0.15800000, -0.03300000,  1.00000000,
5269.46174741,  1.34800000,  0.14400000, -0.03500000,  1.00000000,
5269.55818915,  1.29600000,  0.18000000, -0.04400000,  1.00000000,
5269.65427709,  1.34900000,  0.20100000, -0.04600000,  1.00000000,
5269.74826312,  1.34500000,  0.17200000, -0.04800000,  1.00000000,
5269.84516406,  1.34800000,  0.19000000, -0.03300000,  1.00000000,
5269.94228792,  1.34000000,  0.20000000, -0.05400000,  1.00000000,
5270.03714800,  1.35800000,  0.19900000, -0.06700000,  1.00000000,
5270.13319468,  1.37700000,  0.19600000, -0.05600000,  1.00000000,
5270.23225498,  1.35500000,  0.19200000, -0.06200000,  1.00000000,
5270.32816625,  1.39600000,  0.19800000, -0.07000000,  1.00000000,
5270.42318416,  1.33500000,  0.21100000, -0.06000000,  1.00000000,
5270.52117586,  1.40300000,  0.18800000, -0.05400000,  1.00000000,
5270.61512828,  1.32700000,  0.17000000, -0.06400000,  1.00000000,
5270.71218014,  1.34600000,  0.14400000, -0.06400000,  1.00000000,
5270.80615902,  1.35700000,  0.16700000, -0.05700000,  1.00000000,
5270.90326071,  1.39200000,  0.20200000, -0.06800000,  1.00000000,
5271.00144315,  1.35100000,  0.19500000, -0.07400000,  1.00000000,
5271.09561300,  1.38900000,  0.14400000, -0.06400000,  1.00000000,
5271.19274449,  1.37900000,  0.17400000, -0.07000000,  1.00000000,
5271.28865719,  1.38500000,  0.22600000, -0.05900000,  1.00000000,
5271.38865900,  1.37500000,  0.17800000, -0.05400000,  1.00000000,
5271.48538947,  1.30800000,  0.15900000, -0.05500000,  1.00000000,
5271.57730222,  1.38500000,  0.16400000, -0.06000000,  1.00000000,
5271.67355371,  1.30000000,  0.16800000, -0.07100000,  1.00000000,
5271.77337050,  1.36900000,  0.15900000, -0.05700000,  1.00000000,
5271.86538076,  1.38800000,  0.19100000, -0.05700000,  1.00000000,
5271.96205044,  1.36100000,  0.13200000, -0.04900000,  1.00000000,
5272.06012177,  1.36600000,  0.15600000, -0.04900000,  1.00000000,
5272.15335989,  1.37000000,  0.16600000, -0.04500000,  1.00000000,
5272.24934459,  1.36500000,  0.16800000, -0.04600000,  1.00000000,
5272.34535170,  1.35900000,  0.18700000, -0.03800000,  1.00000000,
5272.44452810,  1.39500000,  0.16100000, -0.04400000,  1.00000000,
5272.54247737,  1.38000000,  0.21100000, -0.05600000,  1.00000000,
5272.64113140,  1.34300000,  0.18900000, -0.02400000,  1.00000000,
5272.73630857,  1.35400000,  0.21400000, -0.03200000,  1.00000000,
5272.83111048,  1.36900000,  0.20800000, -0.01600000,  1.00000000,
5272.92605782,  1.38300000,  0.20800000, -0.02300000,  1.00000000,
5273.02201605,  1.40200000,  0.23300000, -0.02100000,  1.00000000,
5273.11807036,  1.34900000,  0.22100000, -0.02300000,  1.00000000,
5273.21396708,  1.37300000,  0.25700000, -0.03400000,  1.00000000,
5273.30910516,  1.36000000,  0.22600000, -0.02400000,  1.00000000,
5273.40557671,  1.36700000,  0.25500000, -0.03100000,  1.00000000,
5273.50309324,  1.39400000,  0.25400000, -0.03800000,  1.00000000,
5273.59812188,  1.38900000,  0.25000000, -0.03000000,  1.00000000,
5273.69501877,  1.42100000,  0.27500000, -0.03100000,  1.00000000,
5273.79403615,  1.36500000,  0.25500000, -0.04300000,  1.00000000,
5273.89007616,  1.33400000,  0.24400000, -0.05200000,  1.00000000,
5273.98603463,  1.39000000,  0.29400000, -0.04700000,  1.00000000,
5274.07903433,  1.39600000,  0.25400000, -0.06200000,  1.00000000,
5274.17607474,  1.41200000,  0.29600000, -0.06500000,  1.00000000,
5274.27292800,  1.37900000,  0.21800000, -0.06000000,  1.00000000,
5274.36698222,  1.39300000,  0.28100000, -0.07400000,  1.00000000,
5274.46502042,  1.40600000,  0.27000000, -0.07200000,  1.00000000,
5274.55814409,  1.40200000,  0.25000000, -0.07700000,  1.00000000,
5274.65705752,  1.40900000,  0.24400000, -0.07300000,  1.00000000,
5274.75174379,  1.39600000,  0.23000000, -0.07200000,  1.00000000,
5274.84947920,  1.41400000,  0.26600000, -0.07700000,  1.00000000,
5274.94714642,  1.41500000,  0.23900000, -0.08300000,  1.00000000,
5275.04402328,  1.42400000,  0.25700000, -0.07800000,  1.00000000,
5275.14002490,  1.41100000,  0.23900000, -0.07800000,  1.00000000,
5275.23308945,  1.44200000,  0.27400000, -0.07900000,  1.00000000,
5275.33122110,  1.40800000,  0.17400000, -0.06200000,  1.00000000,
5275.42515349,  1.44800000,  0.19500000, -0.06900000,  1.00000000,
5275.52143145,  1.45900000,  0.20000000, -0.07900000,  1.00000000,
5275.61793494,  1.45800000,  0.21900000, -0.06200000,  1.00000000,
5275.71412325,  1.44500000,  0.20500000, -0.08000000,  1.00000000,
5275.80951309,  1.42900000,  0.20400000, -0.07100000,  1.00000000,
5275.90406013,  1.52500000,  0.28500000, -0.07000000,  1.00000000,
5276.00473642,  1.46800000,  0.21200000, -0.07300000,  1.00000000,
5276.10263801,  1.44400000,  0.22900000, -0.07000000,  1.00000000,
5276.19656134,  1.46700000,  0.21100000, -0.07300000,  1.00000000,
5276.29268956,  1.48300000,  0.22300000, -0.07100000,  1.00000000,
5276.38965821,  1.49400000,  0.20700000, -0.05800000,  1.00000000,
5276.48171544,  1.46100000,  0.24700000, -0.06200000,  1.00000000,
5276.58165431,  1.45700000,  0.22100000, -0.08300000,  1.00000000,
5276.67549276,  1.47600000,  0.18200000, -0.05900000,  1.00000000,
5276.77263832,  1.47800000,  0.18000000, -0.06100000,  1.00000000,
5276.86763692,  1.46800000,  0.14900000, -0.07500000,  1.00000000,
5276.96284127,  1.49700000,  0.20100000, -0.06500000,  1.00000000,
5277.06236911,  1.46600000,  0.14100000, -0.05600000,  1.00000000,
5277.16063547,  1.51700000,  0.13300000, -0.06200000,  1.00000000,
5277.25554156,  1.48600000,  0.11400000, -0.06400000,  1.00000000,
5277.35268426,  1.50600000,  0.14400000, -0.06100000,  1.00000000,
5277.44560099,  1.53800000,  0.19500000, -0.04000000,  1.00000000,
5277.54362965,  1.55300000,  0.14300000, -0.03700000,  1.00000000,
5277.64100575,  1.53000000,  0.14800000, -0.05000000,  1.00000000,
5277.73616219,  1.53000000,  0.13300000, -0.04900000,  1.00000000,
5277.83247280,  1.55100000,  0.14600000, -0.05900000,  1.00000000,
5277.92830443,  1.48900000,  0.12000000, -0.05700000,  1.00000000,
5278.02536559,  1.54300000,  0.14900000, -0.04700000,  1.00000000,
5278.12168980,  1.53600000,  0.13800000, -0.03800000,  1.00000000,
5278.21620059,  1.54800000,  0.14500000, -0.04600000,  1.00000000,
5278.31536889,  1.50700000,  0.09100000, -0.05700000,  1.00000000,
5278.41368198,  1.55500000,  0.19400000, -0.02400000,  1.00000000,
5278.50635862,  1.56200000,  0.17700000, -0.03400000,  1.00000000,
5278.60429692,  1.59100000,  0.19400000, -0.03900000,  1.00000000,
5278.70049977,  1.53300000,  0.12800000, -0.04800000,  1.00000000,
5278.79421473,  1.54100000,  0.13100000, -0.03700000,  1.00000000,
5278.89124417,  1.57900000,  0.16900000, -0.05400000,  1.00000000,
5278.98636818,  1.52100000,  0.21500000, -0.04300000,  1.00000000,
5279.08241558,  1.57800000,  0.19200000, -0.04600000,  1.00000000,
5279.17718554,  1.55100000,  0.20600000, -0.04800000,  1.00000000,
5279.27411127,  1.56600000,  0.19000000, -0.04500000,  1.00000000,
5279.37136364,  1.54100000,  0.21300000, -0.04900000,  1.00000000,
5279.46928287,  1.54100000,  0.17300000, -0.04600000,  1.00000000,
5279.56618166,  1.53400000,  0.13800000, -0.04800000,  1.00000000,
5279.66339016,  1.56800000,  0.18300000, -0.05100000,  1.00000000,
5279.75818896,  1.56300000,  0.19500000, -0.05000000,  1.00000000,
5279.85421610,  1.56900000,  0.16700000, -0.05000000,  1.00000000,
5279.95225787,  1.55500000,  0.19400000, -0.06200000,  1.00000000,
5280.04628539,  1.55100000,  0.21100000, -0.06000000,  1.00000000,
